,message,label_d,label_r,label_s,label_a,label_og,label_maj
7109,Please Reserve party Hall for me tomorrow evening. Thank u,0,1,1,0,0,0
7110,"Noted, Subhash transfer the party hall fee Rs 500/- to association account today itself.If you have difficulty, u can handover cash. Please post it once it's done.",0,1,1,1,0,1
7111,I will handover cash by today evening,0,1,1,0,0,0
7112,"This is a map of available resources across #Kerala . Shelters, Medicine, Food, Transportation, Rescue etcPlease keep sharing.",1,1,1,1,1,1
7113,We started allowing outsiders to collect money for Ganesha festival from our apartment??? 🤔,0,1,1,0,0,0
7114,Nowadays many collection agents are coming ... I don't think it's good.,0,1,1,1,0,1
7115,While leaving early from office 😎😀,0,0,0,0,0,0
7116,Informed supervisor Raju to get a plumber to fix this,0,1,1,0,0,0
7124,"Floods - Call the ArmyEarthquake - Call the ArmyTerrorist attack - Call the ArmyA child stuck in a bore well - Call the ArmyRiots- Call the ArmyAndFor 'Ribbon Cutting'-Call Actors and politicians!!!!Last year Uttarakhand,Today KeralaAny weather,Any place,Any war - man or nature ,Any time :The Indian Army is always ready.Why dont we invite them during happy times..dear all avoid inviting hero or heroins during opening ceremonies or award functions.Instead invite Indian Army....They deserve more than anybody ...share if u feel its worth.👌we should forward the above to more n more to reach 120 crore people.",1,1,1,1,1,1
7125,There is no power in our apartment. Complaint has been registered with BESCOM,0,1,1,0,0,0
7126,"Looks like there is a single phase in our apartment.It may be ideal to switch off your TV & other expensive electrical appliances for time being, to avoid any sort of damage.BESCOM should be able to resolve in couple of hours",0,1,1,0,0,0
7127,Added Priyanka G08 to the group,0,1,1,0,0,0
7128,"Man :- Dear, your father is a ‘doctor’,still you are ill…Me :- Stupid man, your father is ‘salesman’of condom, still you are in this world…😛 🙂 😉 😀 😛 🙂 😉 😀 😛",1,1,1,1,1,1
7129,"Goodmorning, transferred 500/- to Royal palace welfare association as booking amount for the party hall, 31st August, Friday.",0,1,1,0,0,0
7130,31.8.2018 Friday evening party hall blocked for G08,0,1,1,0,0,0
7131,Added Dhananjay of 107 to the group,0,1,1,0,0,0
7132,Transferred 2K for Aug Maintenance- G02,0,1,1,0,0,0
7133,103 Sep Maintenance fee of 2K transfered via NEFT  - Alex,0,0,0,0,0,0
7134,Can anyone share the security contact number,0,0,0,0,0,0
7135,Transferred September month maintenance to society account (Arun G-06),0,0,0,0,0,0
7136,Wife -:- How am I looking you…?Husband -:- So beautiful…Wife -:- Do you want to give me any comment…?Husband -:- You are looking so ‘pretty girl’ but ittakes all my ‘Salary’…😛 🙂 😉 😀 😛 🙂 😉 😀 😛 😛 🙂 🙂 😉 😀 😛,1,1,1,1,1,1
7137,Transferred 2000Rs maintenance of Sept-2018 (Flat-G-03 Srishti Kulkarni ) to PNB,0,0,0,0,0,0
7138,"Transfer INR 2000 to PNB account through NEFT, flat no 203, , thanks",0,0,0,0,0,0
7139,This man took daughter's mobile to click selfie 😭😂😜👇🏽,1,1,1,1,1,1
7140,September 2018 monthly maintenance  of 2000₹ is transferred to association accountFlat - 303NEFT,0,0,0,0,0,0
7141,G08: September Maintenance PaidDetails:Payment Date  : 03/Sep/18Account Name : ManjunathAmount              : 2000Remarks            :  G08SepMaintPayment Mode : NEFT- Manjunath,0,0,0,0,0,0
7142,"*Flat 210* , *Sep* maintenance paid *NEFT* mode",0,0,0,0,0,0
7143,Paid Maintenance of 2000/- for Flat 406.Prema,0,0,0,0,0,0
7144,Hi need some info regarding electricity bill for the month,0,1,1,0,0,0
7145,Security told for some flats bills are not generated,0,1,1,0,0,0
7146,Even GO6 got bill of INR. 3000/- Which seems absurd,0,0,0,0,0,0
7147,"All responsibilities completed while working for IT company , now enjoying with wife 😀😀",0,1,1,1,0,1
7148,"Boy -::- I fall in love in only love with a cute & beautiful Girl!!Girl -::- Great!! Who is she…?Boy -::- She is your ‘shadow’… and looks a little bit like you….Girl -::- Aww…!! Is it me…?Boy -::- No No, Your little sister…😛 🙂 😉 😀 😛 🙂 😉 😀 😛FacebookTwittergoogle_plusWhatsApp",1,1,1,1,1,1
7149,"BESCOM wants to encourage online payment, you can pay online OR visit BESCOM office in BTS layout which is 300m from our apartment to make payment in the machine.Carry old bill or receipt, RR number is required",0,1,1,0,0,0
7150,September month maintenance paid (cheque no 780461sbi)by sumana manjunatha flat no 202,0,1,1,0,0,0
7151,"Ganesha Festival is on 13th of this month, coming thursday.  We are left with less than a weeks time. We will be celebrating the festival similar to last year.For those who were not available last year.An update -Morning & evening we will have Pooja. Few programs for children & adults in the evening which includes Cultural activity & games.Request everyone to participate & celebrate as one family (Royal Palace)It's a golden opportunity to bond with the society members. Look forward for your cooperation & participation.",0,1,1,0,0,0
7152,"Ganesh Festival planned and detailed discussion done with the committee.Program will be very similar to last year.Pooja time in the morning is 11.30am, so that they can finish Pooja at home & can Join at basement.Evening program starts at 5.30pm & will get over at 8.30pmGames, dance & skits etc8.30pm final visarjan followed by dinner.Everything will be in the basement near 102, 410, 401, 310 parking.Request to fund 1000 from each flat for this event. Personally we will be visiting each flat to collect. Also let us know how many of you will be available for dinner from respective flat, when we visit.",0,1,1,0,0,0
7153,Can  I transfer the amount in association account?,0,1,1,0,0,0
7154,"Better to give by cash, as we will be spending by cash on everything",0,1,1,0,0,0
7155,"Collected 16700 for Ganesha festival by visiting flats in the morning. Few of the flats were locked, being sunday & were not available. Please make payment of 1000/-  & post once you handover cash. Also we need head count from particular flat,  for ordering dinner.",0,0,0,0,0,0
7156,Received 1000/- from Manikanta flat 210,0,0,0,0,0,0
7157,"Received 1000 from Lokesh, flat 109",0,0,0,0,0,0
7158,Rs.2000/- maintenance paid for Sep 2018F. No. 104A N Gupta,0,0,0,0,0,0
7159,Flat#206 maintenance of September is paid,0,0,0,0,0,0
7160,Pappu and gang 😂 😂 😂,0,1,1,0,0,0
7161,😂😂😂I'm sure none of them know the facts and truth behind the bandh,0,1,1,0,0,0
7162,Received 1000rs from respective flats todayG04 - Rudra Shankar207 - Dilip304  - Ajesh409 - Bhuvan502 - Litesh,0,0,0,0,0,0
7163,"Need professional Pujari to do puja on occasion of Ganesha festival on Thursday 13thMorning 11.30amEvening 8.30pmAny reliable person whocan do puja as per the schedule, please let us know",0,1,1,0,0,0
7171,"Magical photo::- This photo appears white in colour and a  boy sleeping in a room but if u touch this photo then u can see a boy sleeping on the sky, and if you forward this photo then it appears green in colour!100 camers 2 years 85 members have worked on this project",1,1,1,1,1,1
7172,"Received 1000/- yday from Sudarshan flat 407Those who are yet to pay, please pay by today evening",0,0,0,0,0,0
7173,"Just an update- from G02, the head count is 4",0,1,1,0,0,0
7174,This is Dharmendra from Flat 305. Please can you collect my share as well for Ganesa fest? Or somebody else I can handover?,0,1,1,0,0,0
7175,Received 1k from Ankur towards Ganesh festival.Attendance 3 adults,0,0,0,0,0,0
7176,Received 1K from respective flats306 - subhash shetty408 - Anil Lal404 - Abhilash,0,0,0,0,0,0
7177,"A successful marriage life is based on “Give & Take”Where husband gives ‘money’, ‘dresses’, ‘gifts’ &#wife takes it…And Where wife gives ‘Advices’, ‘tensions’, ‘lecturer’ &#husband takes it…😛 🙂 😉 😀 😛 🙂 😉 😀 😛",1,1,1,1,1,1
7178,"Hi,I'm sreekanth from g10 flat.Can u please send the account details to send 1000.rps",0,0,0,0,0,0
7179,"Just an update- from G09, the head count is 4",0,0,0,0,0,0
7180,"Pujari will be available tomorrow at 12 noon, and evening at 8.30pmCouldn't find anyone before this, as they are all occupied",0,1,1,0,0,0
7181,Sorry by mistake it was forwarded,0,1,1,0,0,0
7182,Glimpses of last year celebration.Wishing you happy Ganesh Chaturthi to all of you💐,0,1,1,0,0,0
7183,"Hello, we need some help for doing decoration for Ganesh pendal, request some of the volunteers to join urgently.",0,1,1,0,0,0
7184,"Pujari has arrived starting puja, please come down",0,1,1,0,0,0
7185,"Ganapati festival preparation in Entebbe, South Africa.",0,1,1,0,0,0
7186,"Program will start at 6pm, request everyone to come down",0,1,1,0,0,0
7187,Thank you very much for all good arrangement andMaking the celebration a success.To all who took the lead and who participated..,0,0,0,0,0,0
7188,"Thanks for all the participants of residents who spared their precious time and took part in the Ganesha festival celebration.As a team, we did better in all aspects compared to the last year.Special thanks to subhash shetty of 306, who offered us dinner at a nominal price.And  we can't stop praising our children who had put lot of effort for the program & made this event a successful one.👏🏻👏🏻👏🏻👏🏻",0,0,0,0,0,0
7189,The arrangements and co-ordination was overwhelming and joyful.Couldn't stop appreciating.👏🏻👏🏻,0,0,0,0,0,0
7190,A big round of applause to all participants... Especially our kids..👏🏻👏🏻👏🏻👏🏻👏🏻👍🙏,0,0,0,0,0,0
7191,A big thanks to all 😊,0,0,0,0,0,0
7192,"Thanks to all the wonderful kids in the building...they are efficient , brilliant and our future generations...I personally appreciate individually they took interest and encouraged Shristi to perform...",0,1,1,0,0,0
7193,"Roses are ‘red’. Your “blood” is too.You look like a #monkey And belong in a ‘zoo’.Do not worry, I will be there too.Not in the cage, But “laughing” 😉 😉 at you.🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂 😀 🙂",1,1,1,1,1,1
7201,"Four Important News that media should have been specially covered this week,  but were not at all mentioned by Press, hand in hand with Congress, as they are busy in terrorising people with news of intolerance, creating situations of suicide and such silly childish gimmicks misusing student community.The FOUR IMPORTANT DEVELOPMENTS ARE:1. World Bank has appreciated our Prime Minister Narendra Modi's favourite Project 'CLEAN INDIA' and announced support of 1.5 Billion Dollars for the project.WEBSITE_URL  The 'Nuclear Energy Agreement' between India & Japan has been applauded by 'IEA- Inventions for Energy Alternatives' supporting Solar Energy Exploration and announced that with this collaboration India will achieve a GREAT MILESTONE in the use of solar energy that will be exemplary to the whole world.WEBSITE_URL Within the next one year GOOGLE is going to provide Free Wifi Service in 100 Railway Stations and are going to train 20 Lakh Android Developers which means that 20 Lakh Youth will get the JOB OPPORTUNITY.WEBSITE_URL Henceforth CBSC Books will be available online for FREE. Central Minister Smriti Irani has planned this special project.WEBSITE_URL media and News Papers have lost their CONSCIOUS FOR SOCIAL RESPONSIBILITY, Indian citizens have to take this responsibility to reach this message to maximum VOTERS REGARDING THE PROSPECTS NAMO GOVERNMENT IS BRINGING FOR THEM.Definitely, you will also carry out this responsibility as I have done by sharing this message with you.We have responsibility towards Future Of India.",1,1,1,1,1,1
7209,"The Director General of the World Health Organization (WHO) has praised Prime Minister Narendra Modi’s Ayushman Bharat initiative which aims to provide insurance cover of Rs five lakh per annum to 50 crore people, calling it a “great commitment”. The ambitious healthcare scheme, touted as the world’s largest, aims to benefit more than 10 crore poor families in the country..👍WEBSITE_URL",1,1,1,1,1,1
7210,In the main pole from where power comes to building,0,1,1,0,0,0
7211,This could be potential big issue,0,1,1,0,0,0
7212,"Maintenance charge 2000k paid for Flat No: 408Reference Number N260180634187998Beneficiary Name ASSOCIATIONThank you,Anilal",0,0,0,0,0,0
7213,Planning for a Wi-Fi connection...checkout 👆,0,1,1,0,0,0
7214,Hello X06 series flats.. water supply in kitchen will be off for few minutes.. getting the kitchen sink tap changed..sorry for the inconvenience..LiteshFlat no. 502,0,1,1,0,0,0
7215,"*IndiGo Airlines is giving 2 Free Tickets to everyone* to celebrate their 12th Anniversary, Click here to Get yours: ✈️✈️ indigo.2free.club ✈️✈️",1,1,1,1,1,1
7216,Children need to be careful while playing in the society compound. NOT always will some be so fortunate !,0,1,1,0,0,0
7217,Is there any signal issue for airtel Dth users in our building pls let me know,0,0,0,0,0,0
7218,"Yes, if it rains signal fluctuates",0,0,0,1,0,0
7219,"Same here... If it rains, signal fluctuates and there is no signal for some time",0,0,0,1,0,0
7220,Is anyone still facing issue with airtel dth... Mine is still showing signal issue ... Only 2 channel is forecasting,0,0,0,0,0,0
7221,Tre must be an issue with alignment of the antenna.. u will have to call up customer care..,0,0,0,0,0,0
7222,Dth will be coming around 4,0,1,1,0,0,0
7223,103 Oct Maintenance fee of 2K transfered via NEFT,0,1,1,0,0,0
7224,Please do NEFT with flat number...IMPS is different to track,0,0,0,0,0,0
7225,Citibank no more allows addition of custom comments even in NEFT,0,0,0,0,0,0
7226,"Yes, Citibank has pre-defined comments, and we can select only those.",0,0,0,1,0,0
7227,Rs-2000   maintenance of Oct- 2018 has been transferred ( Flat-G-03 Srishti Kulkarni)  to PNB,0,0,0,0,0,0
7228,"Principal = If any boy is found in or around #girl’s hostel,he will be fined Rs ‘250’ for first time, Rs ‘550’ for second time& Rs ‘1000’ for third time.………Student = How much will you ~charge for “monthly pass“, sir…?😀 🙂 😛 😉 🙂 😀 🙂 😛 😉 🙂 😀 🙂 😛 😉 🙂 😀 🙂 😛 😉 🙂 😀",1,1,1,1,1,1
7229,October 2018 monthly maintenance  of 2000₹ is transferred to association accountFlat - 303NEFT,0,1,1,0,0,0
7230,"INR 2,000.00 paid on 01/10/18, NEFT with towards october 2018 maintenance.F. No 104A N Gupta",0,0,0,0,0,0
7231,"Universal “Truth” Message-Help A ~Girl When She Is In ‘Trouble’,,,…………… And ……………She Will ~Surely ‘Remember’ You,,,Only When ~She Is Again In ‘Trouble’.😀 🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂 😀",1,1,1,1,1,1
7232,INR 2000. Transfer through NEFT reference ... From flat no 203,0,0,0,0,0,0
7240,"Quotes on Gandhi Jayanti:1. An eye for eye only ends up making the whole world blind. (बदले की भावना विश्व को अँधा बना सकती है)2. You must be the change you wish to see in the world. (वह परिवर्तन बनो जो तुम दुनिया में देखना चाहते हो)3. The weak can never forgive. Forgiveness is the attribute of the strong. (कमज़ोर कभी माफ़ नहीं कर सकते हैं, क्षमा ताकतवर व्यक्ति की विशेषता है)4. Happiness is when what you think, what you say, and what you do are in harmony. (ख़ुशी तब मिलेगी जब आप जो सोचते हैं, जो कहते हैं और जो करते हैं, सामंजस्य में हों.)5. The best way to find yourself is to lose yourself in the service of others. (स्वयं को जानने का सर्वश्रेष्ठ तरीका है स्वयं को औरों की सेवा में डुबो देना.)6. A man is but the product of his thoughts; what he thinks, he becomes (व्यक्ति अपने विचारों से निर्मित प्राणी है, वह जो सोचता है वही बन जाता है.)",1,1,1,1,1,1
7241,G08: October Maintenance PaidDetails:Payment Date  : 03/Oct/18Account Name : ManjunathTRN                    : 1547601242Amount              : 1500Remarks            :  G08OctMaintPayment Mode : NEFT- Manjunath,0,0,0,0,0,0
7242,"Hi , Please note a deduction of ₹500 here. It was a refund amount that Sajay had suggested us to adjust in the maintenance fees. Feel free to get back to me in case of a question.Thanks,Manjunath",0,1,1,0,0,0
7243,October maintenance transferred - G-06 (Arun Bachna lekar),0,0,0,0,0,0
7244,210 flat Oct Month Maintenance - NEFT,0,1,1,0,0,0
7252,"News on TV, says that tomorrow do not give polio dose for kids up to 5yrs as some virus has been found in them, and the owner of the company who manufactures it has been arrested by the police.Inform everyone in family as well as those who have babies. Do not give oral polio dose to the baby till next update.Polio virus in Mumbai sewage sparks fearWEBSITE_URL",1,1,1,1,1,1
7253,"Flat 406, maintenance for October paid.Prema",0,0,0,0,0,0
7254,Does anyone here have second hand scooters that they plan to give off ? Like Activa or Access? Please let me know..,0,1,1,0,0,0
7255,"Hello Good morningSomeone has parked there Black colour Nissan Sunny in my allotted Parking space(206). Since it was parked, I had to park my car out",0,1,1,0,0,0
7256,DG will be switched off as it is running contiously for more that 6-7 hours from yesterday. Inform security as on when it is required.,0,1,1,0,0,0
7257,Hello someone had parked in allotted 208 parking so security informed my tenant to park for time being .. have informed him .. sorry for the inconvenience.,0,0,0,0,0,0
7258,October month maintenance paidby Sumana manjunatha Flat no 202,0,1,1,0,0,0
7259,Hi Can you please arrange to park your car elsewhere my Tanent has parked his car in Parking slot# 210,0,1,1,0,0,0
7260,"Whoever is playing music out loud, please reduce volume.",0,1,1,0,0,0
7261,"Hello Friends, how many of the people here need to get your electricity bill transferred to your name ? .. We can initiate if there are some people...",0,1,1,0,0,0
7262,"106, 206 (Nishal) n 502 (Litesh) also needs to be done.. I have a contact.. pl check with the person u know n let know the price.. who ever is cheaper let’s go thro em..",0,1,1,0,0,0
7263,"#305, do let me know details.",0,1,1,0,0,0
7264,Sure litesh . Dileesh has spoken to a person and fixed up something quite sometime back .. so ll check and get back to u ? Thanks 👍🏻,0,1,1,0,0,0
7265,Please add flat numbers of which electricity meter name transfer:1. 4082. 1063. 2064. 5025. 3056. 3017.,0,1,1,0,0,0
7266,Pl copy this msg add flat number n send.. will be easy to track,0,1,1,0,0,0
7267,Please add flat numbers of which electricity meter name transfer:1. 4082. 1063. 2064. 5025. 3056. 3017. 2088.,0,1,1,0,0,0
7268,Please add sir flat no 501,0,1,1,0,0,0
7269,Please add flat numbers of which electricity meter name transfer:1. 4082. 1063. 2064. 5025. 3056. 3017. 2088. 501,0,1,1,0,0,0
7270,Please add flat numbers of which electricity meter name transfer:1. 4082. 1063. 2064. 5025. 3056. 3017. 2088. 5019.,0,1,1,0,0,0
7271,Please add flat numbers of which electricity meter name transfer:1. 4082. 1063. 2064. 5025. 3056. 301 - Anshuman7. 2088.,0,1,1,0,0,0
7272,Please add flat numbers of which electricity meter name transfer:1. 4082. 1063. 2064. 5025. 3056. 3017. 2088. 5019.302,0,1,1,0,0,0
7273,Sir add my Name  SREENATH.  Foot No. 210.,0,1,1,0,0,0
7274,Please add flat numbers of which electricity meter name transfer:1. 4082. 1063. 2064. 5025. 3056. 3017. 2088. 5019.30210. 21011.,0,1,1,0,0,0
7275,Please add flat numbers of which electricity meter name transfer:1. 4082. 1063. 2064. 5025. 3056. 3017. 2088. 5019.30210. 21011. G0512.,0,1,1,0,0,0
7276,Please add flat numbers of which electricity meter name transfer:1. 4082. 1063. 2064. 5025. 3056. 3017. 2088. 5019.30210. 21011. G0512. Common area meter,0,1,1,0,0,0
7277,"Amount: 2000₹/meterDocuments required: SaleDeed copy, tax paid receipt, Katha (if available), ID proof, passport size photoDocuments for common area meter: association president ID proof, photo, association registered deed and letterhead",0,0,0,0,0,0
7278,"Bescom person will come here and collect documents, amount and get signature on a form..",0,0,0,0,0,0
7279,Hi litesh I will be there only on Monday is that ok ?,0,0,0,0,0,0
7280,"Srinivas BescomPlease check with your other known sources, if the amount is higher or same as this then we can go ahead n pay Srinivas as he is trustworthy and he is a Bescom employee..",0,1,1,0,0,0
7281,"No prob.. jus informed .. if the price is ok and once documents copy is ready in hand, we can call him and hand over ..",0,0,0,1,0,0
7282,Sure ll check .. have informed dileesh also . He knows someone who did for few of the houses he said .,0,1,1,0,0,0
7283,Litesh just one doubt . should the Katha be transferred to our name ?,0,0,0,0,0,0
7284,Yes tax paid will definitely be in ur name.. don’t worry if u don’t have katha,0,0,0,1,0,0
7285,Cool 👍🏻 tax paid is available ..,0,1,1,0,0,0
7286,Santa Call To Obama = I ~Want To Be The“President” Of #America….Obama To Santa = Are You ~Stupid…?Santa To Obama = Is It ~Necessary…?😀 🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂 😀 🙂 😉 😀,1,1,1,1,1,1
7287,"Maintenance charge 2000k paid for Flat No: 408Beneficiary Name ASSOCIATIONThank you,Anilal",0,0,0,0,0,0
7288,"Hello, pl do confirm for the above along with required documents, I’m planning to submit documents within this week..",0,0,0,0,0,0
7289,Supervisor raju will be on leave from today afternoon till Friday.He is back on Saturday.,0,1,1,0,0,0
7290,"I spoke to Bescom person.. procedure is different than I thought before.. first we need to submit documents like sale deed , tax paid receipt, katha , photo and ID proof.. they will prepare a file with forms based on documents provided.. after this signature is required.. amt needs to paid after signing ..",0,1,1,0,0,0
7291,U can get the documents ready and handover to security guy.. I shall ask tat Bescom person to come n collect..,0,0,0,0,0,0
7292,"It is observed that G04 is ordering food late night at 1am & 2am. Security is compromised when the delivery person comes inside the apartment at odd hours.Beyond 11pm, if there is any food delivery, it has to collected down near the main gate. Delivery person will not be allowed inside the apartment.",0,1,1,0,0,0
7293,From flat 103 we hear the noise of playing bat n ball against wall n floor at late hours daily which causes disturbance today almost from 1hour we are getting disturbed please stop it,0,1,1,0,0,0
7294,"Security just woke me up saying the same. There is no one playing any 'bat n ball' here, whatever that means. I stay alone here",0,1,1,0,0,0
7295,Even from flat no. 106 we get noise of walking loudly and sometimes sounds like skipping till late night.,0,1,1,0,0,0
7296,For couple of months it was vacant and just from a week it is occupied. That person who lives in the flat hardly at home to play and he stays alone,0,1,1,0,0,0
7297,That's really mysterious we have been hearing noises  from quite some days now we were just ignoring yesterday it was unbearable from 12pm to 1pm continuously noise of playing bat ball against wall n floor also noise of pulling furnitures,0,1,1,0,0,0
7298,"A New ~Born “Baby” Ask To ~Nurse :- Can I Use Your “Mobile Phone“…?Nurse = Why…?Baby = Actually, I Want To Tell The “God” I Am Land ~Safely To The “Earth“,Now Arrange A “Girlfriend” For Me And Don’t ~Forget To “SMS” Me Her ‘Address’…😀 🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂 😀",1,1,1,1,1,1
7299,"Santa Wrote A Letter To “Bill Gates” About ~PC & ~Windows Problems.My Child Learned “MS Word” Now He Wants “MS Sentence“.There Is Only “Re-Cycle” But No “Re-Scooter“, I Need It, As I Owe A ‘Vespa Scooter’.I See “MS Office” But I Need “MS Home“, As I Use PC At ‘Home’.Finally, I am Confused That Your Name Is #Gates But You Are Selling #Windows, Why…?😀 🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂",1,1,1,1,1,1
7300,Def not from 103. I was asleep by 11. Woke up at 1:40 I think when security called me about the noise. But I couldn't hear anything though.,0,1,1,0,0,0
7301,Wwooohhhh. I have been hearing it since the time we shifted😱😱😱😱😱,0,1,1,0,0,0
7302,Even we heard heavy loud foot steps.draging furniture like sound but I hear it regularly.,0,1,1,0,0,0
7303,In our backyard jungle we hear sounds of cutting trees at midnight and it's very regular,0,1,1,0,0,0
7304,I think it's the acoustics of our building that the sound gets propogated across the floor..,0,1,1,0,0,0
7305,In flat 106 people were playing music on Monday night and once security informed them my Tanent told he stopped and later he did not repeat the same,0,1,1,0,0,0
7306,Thank you so much Abhilash for providing a logical reason.,0,0,0,0,0,0
7307,"There has been drilling noise coming from 5th floor flat, been happening since three weeks.",0,1,1,0,0,0
7308,This is after two months of  tolerating the interior works. There is a baby sleeping my house and we got office to go. Please put a stop to this,0,1,1,0,0,0
7309,Please forward to all groups and must reach every animal rights activists in this country.It's horrible to support the stray dogs in any society or complex.,1,1,1,1,1,1
7310,"Whosoever has taken Gym key, please return it back to the security.",0,1,1,0,0,0
7311,Sorry by mistaken it is in my falt,0,1,1,0,0,0
7312,I will come in 1 hr n return it,0,1,1,0,0,0
7313,Please make it as a practice to surrender the Gym key with security...it shouldn't cause inconvenience to others,0,1,1,0,0,0
7314,I took key first time but forgot to give,0,1,1,0,0,0
7315,If anyone wants to submit their documents for name transfer pls submit the documents mentioned by Litesh to the security..,0,1,1,0,0,0
7316,For now 206 208 301 106 has been submitted and the common meter.,0,1,1,0,0,0
7317,103 November maintenance fee is 2k transfered via NEFT,0,0,0,0,0,0
7318,Any flat is available for rent,0,1,1,0,0,0
7319,These r all fake news... stone/marble/granite dust is silt .. which is not possible to sell as a food product.. FSSAI is equally good in terms of food safety control..,1,1,1,1,1,1
7320,"Yeah, I am not sure about authenticity...   but just shared as in article some facts and figures are given...    so just wanted to make people aware...",0,1,1,0,0,0
7321,Transferred 2000 Rs maintenance of Nov-2018 ( Srishti Kulkarni   G-03 ) to association account   PNB,0,1,1,0,0,0
7322,"When Someone ‘Touches’ YouAnd You Don’t ~Feel It, Its “Ignorance”When Someone ‘Touches’ YouAnd You ~Feel It, Its “Love”When Nobody ‘Touches’ YouBut You ~Feel It, Its “Khujli”😀 🙂 😉 😛 🙂 😀 🙂 😉 😛 🙂",0,1,1,0,0,0
7323,Can someone pls give the apartments electricians number,0,1,1,0,0,0
7324,Power cut happened for g10 flat,0,1,1,0,0,0
7325,It’s written near d notice board...another person who might be helpful is this guy  Pandu electrician,0,1,1,0,0,0
7326,Before calling anyone check meter if Mcb has tripped,0,1,1,0,0,0
7327,Transfer INR 2k through NEFT for Nov maintenance from 203..,0,0,0,0,0,0
7328,Nov 2018 monthly maintenance  of 2000₹ is transferred to association accountFlat - 303NEFT,0,0,0,1,0,0
7329,G08: November Maintenance PaidDetails:Payment Date  : 02/Nov/18Account Name : ManjunathTRN                    : 1568761281Amount              : ₹2000Remarks            :  G08NovMaintPayment Mode : NEFT- Manjunath,0,0,0,0,0,0
7330,Maintenance for Flat 406 paid- Prema,0,0,0,0,0,0
7331,"Bescom name transfer update:206 and 106 photos, taxpaid documents required...208 ID proof and photo required..301, 502 and common area meter all documents given..Electricity bill will be generated on Sunday (4th nov)... pl pay bills immediately.. file will not be moved if tre r any dues..",0,1,1,0,0,0
7332,When do we get the latest bill usually,0,0,0,0,0,0
7333,And regarding 2000₹... I will pay him tomo morning for all 6meters.. to move the file he needs to pay amt for individual meter.. u can pay me thro phonepe/TEZ(Gpay)  Litesh..,0,1,1,0,0,0
7334,"#408I m at native place, and will be back on Nov 12th.. I will contact him personally and hand over the documents..",0,1,1,0,0,0
7335,Ok no problem.. I’ll provide another phone number tomo.. u can contact him ..,0,0,0,1,0,0
7336,Kindly move this scooter from the front of the stairs,0,1,1,0,0,0
7337,Water is not cmg in bathroom n kitchen 405,0,1,1,0,0,0
7338,Nov month maintenance Flat 210 - NEFT - paid.,0,1,1,1,0,1
7339,i just did car service today and I had to take  it back for oil removal again.,0,1,1,0,0,0
7340,So I will be transferring this month maintenance amount after deducting the oil removal charge 500.00.,0,1,1,0,0,0
7341,Hi I checked. We have not disposed any oily staff like that it's only our washing machine and crockery washed water get dispensed through that pipeline e. Moreover I feed that pipeline has to be repaired to check suck leakage,0,1,1,0,0,0
7342,No no... Pipe line leakage is different. That's for G06 action. 😇,0,1,1,1,0,1
7343,Someone poured oil through balcony... That's what I am talking about,0,1,1,0,0,0
7344,That I don't know. We never throw anything out of Balcony. You can check our balcony walls.,0,1,1,0,0,0
7345,Not u mate.. X06 series i said 😋,0,1,1,1,0,1
7346,I will connect to you later,0,0,0,0,0,0
7347,November month maintenance charge paid by Sumana manjunatha flat no 202,0,1,1,1,0,1
7348,"We need to discuss, you cannot minus any changes to fixed maintenance fee...pls transfer remaining Rs.500 balance else it will not be considered for November month",0,1,1,0,0,0
7349,Please have a word with my flat owner Shubham ...,0,1,1,0,0,0
7350,And discussing with association since almost an year😇.. happy to discuss again 😉,0,1,1,0,0,0
7351,"INR 2,000.00 paid via NEFT towards November 2018 maintenance.F. No 104A N Gupta",0,0,0,0,0,0
7359,"Isha Ambani, Anand's wedding card is worth ₹3 lakh: ReportsWEBSITE_URL inshorts",1,1,1,1,1,1
7360,It's 12.30 in the midnight and irony of playing bolna halke halke out loud. 🤦🏼‍♂,0,1,1,0,0,0
7361,For name transfer.. tre r 6forms,0,1,1,0,0,0
7362,Pl do call me before entering details,0,1,1,0,0,0
7363,These are for electric meter name transfer or something else? Let me know,0,1,1,0,0,0
7364,He will be coming today to collect the forms.. meter name transfer..,0,1,1,0,0,0
7365,Anyone who is interested to get it done pl call him so he will get forms along with him..,0,1,1,0,0,0
7366,Is there any apartment available for sale/rent ?,0,1,1,0,0,0
7367,"Maintenance charge 2000k paid for Flat No: 408 ASSOCIATIONThank you,Anilal",0,0,0,0,0,0
7368,"Hello AllCan someone please let me know if you are using (or aware of) a Cable TV in our apartment?Thanks,Manjunath (G08)",0,1,1,0,0,0
7369,Flat 206 Nov maintenance is paid,0,1,1,0,0,0
